Ensembl_ID,Gene_type,Symbol
ENSG00000085265,protein_coding,FCN1
ENSG00000160339,protein_coding,FCN2
ENSG00000142748,protein_coding,FCN3
ENSG00000163534,protein_coding,FCRL1
ENSG00000132704,protein_coding,FCRL2
ENSG00000160856,protein_coding,FCRL3
ENSG00000163518,protein_coding,FCRL4
ENSG00000143297,protein_coding,FCRL5
ENSG00000181036,protein_coding,FCRL6
ENSG00000132185,protein_coding,FCRLA
ENSG00000162746,protein_coding,FCRLB
ENSG00000157353,protein_coding,FCSK
ENSG00000181617,protein_coding,FDCSP
ENSG00000079459,protein_coding,FDFT1
ENSG00000160752,protein_coding,FDPS
ENSG00000137714,protein_coding,FDX1
ENSG00000267673,protein_coding,FDX2
ENSG00000255561,protein_coding,FDXACB1
ENSG00000161513,protein_coding,FDXR
ENSG00000066926,protein_coding,FECH
ENSG00000141965,protein_coding,FEM1A
ENSG00000169018,protein_coding,FEM1B
ENSG00000145780,protein_coding,FEM1C
ENSG00000168496,protein_coding,FEN1
ENSG00000151422,protein_coding,FER
ENSG00000249715,protein_coding,FER1L5
ENSG00000214814,protein_coding,FER1L6
ENSG00000146618,protein_coding,FERD3L
ENSG00000101311,protein_coding,FERMT1
ENSG00000073712,protein_coding,FERMT2
ENSG00000149781,protein_coding,FERMT3
ENSG00000182511,protein_coding,FES
ENSG00000090512,protein_coding,FETUB
ENSG00000163497,protein_coding,FEV
ENSG00000149557,protein_coding,FEZ1
ENSG00000171055,protein_coding,FEZ2
ENSG00000128610,protein_coding,FEZF1
ENSG00000153266,protein_coding,FEZF2
ENSG00000126266,protein_coding,FFAR1
ENSG00000126262,protein_coding,FFAR2
ENSG00000185897,protein_coding,FFAR3
ENSG00000186188,protein_coding,FFAR4
ENSG00000171560,protein_coding,FGA
ENSG00000171564,protein_coding,FGB
ENSG00000102302,protein_coding,FGD1
ENSG00000146192,protein_coding,FGD2
ENSG00000127084,protein_coding,FGD3
ENSG00000139132,protein_coding,FGD4
ENSG00000154783,protein_coding,FGD5
ENSG00000180263,protein_coding,FGD6
ENSG00000113578,protein_coding,FGF1
ENSG00000070193,protein_coding,FGF10
ENSG00000161958,protein_coding,FGF11
ENSG00000114279,protein_coding,FGF12
ENSG00000129682,protein_coding,FGF13
ENSG00000102466,protein_coding,FGF14
ENSG00000196468,protein_coding,FGF16
ENSG00000158815,protein_coding,FGF17
ENSG00000156427,protein_coding,FGF18
ENSG00000162344,protein_coding,FGF19
ENSG00000138685,protein_coding,FGF2
ENSG00000078579,protein_coding,FGF20
ENSG00000105550,protein_coding,FGF21
ENSG00000070388,protein_coding,FGF22
ENSG00000118972,protein_coding,FGF23
ENSG00000186895,protein_coding,FGF3
ENSG00000075388,protein_coding,FGF4
ENSG00000138675,protein_coding,FGF5
ENSG00000111241,protein_coding,FGF6
ENSG00000140285,protein_coding,FGF7
ENSG00000107831,protein_coding,FGF8
ENSG00000102678,protein_coding,FGF9
ENSG00000137440,protein_coding,FGFBP1
ENSG00000137441,protein_coding,FGFBP2
ENSG00000174721,protein_coding,FGFBP3
ENSG00000077782,protein_coding,FGFR1
ENSG00000111790,protein_coding,FGFR1OP2
ENSG00000066468,protein_coding,FGFR2
ENSG00000068078,protein_coding,FGFR3
ENSG00000160867,protein_coding,FGFR4
ENSG00000127418,protein_coding,FGFRL1
ENSG00000171557,protein_coding,FGG
ENSG00000172456,protein_coding,FGGY
ENSG00000104760,protein_coding,FGL1
ENSG00000127951,protein_coding,FGL2
ENSG00000000938,protein_coding,FGR
ENSG00000091483,protein_coding,FH
ENSG00000142621,protein_coding,FHAD1
ENSG00000137460,protein_coding,FHDC1
ENSG00000164142,protein_coding,FHIP1A
ENSG00000051009,protein_coding,FHIP1B
ENSG00000151553,protein_coding,FHIP2A
ENSG00000158863,protein_coding,FHIP2B
ENSG00000189283,protein_coding,FHIT
ENSG00000022267,protein_coding,FHL1
ENSG00000115641,protein_coding,FHL2
ENSG00000183386,protein_coding,FHL3
ENSG00000112214,protein_coding,FHL5
ENSG00000135723,protein_coding,FHOD1
ENSG00000134775,protein_coding,FHOD3
ENSG00000130720,protein_coding,FIBCD1
ENSG00000176971,protein_coding,FIBIN
ENSG00000172500,protein_coding,FIBP
ENSG00000198855,protein_coding,FICD
ENSG00000112367,protein_coding,FIG4
ENSG00000183733,protein_coding,FIGLA
ENSG00000182263,protein_coding,FIGN
ENSG00000132436,protein_coding,FIGNL1
ENSG00000261308,protein_coding,FIGNL2
ENSG00000118407,protein_coding,FILIP1
ENSG00000168386,protein_coding,FILIP1L
ENSG00000145216,protein_coding,FIP1L1
ENSG00000214253,protein_coding,FIS1
ENSG00000139914,protein_coding,FITM1
ENSG00000197296,protein_coding,FITM2
ENSG00000179943,protein_coding,FIZ1
ENSG00000179431,protein_coding,FJX1
ENSG00000141756,protein_coding,FKBP10
ENSG00000134285,protein_coding,FKBP11
ENSG00000106080,protein_coding,FKBP14
ENSG00000119321,protein_coding,FKBP15
ENSG00000088832,protein_coding,FKBP1A
ENSG00000119782,protein_coding,FKBP1B
ENSG00000198225,protein_coding,FKBP1C
ENSG00000173486,protein_coding,FKBP2
ENSG00000100442,protein_coding,FKBP3
ENSG00000004478,protein_coding,FKBP4
ENSG00000096060,protein_coding,FKBP5
ENSG00000077800,protein_coding,FKBP6
ENSG00000079150,protein_coding,FKBP7
ENSG00000105701,protein_coding,FKBP8
ENSG00000122642,protein_coding,FKBP9
ENSG00000204315,protein_coding,FKBPL
ENSG00000181027,protein_coding,FKRP
ENSG00000106692,protein_coding,FKTN
ENSG00000155749,protein_coding,FLACC1
ENSG00000160688,protein_coding,FLAD1
ENSG00000154803,protein_coding,FLCN
ENSG00000143631,protein_coding,FLG
ENSG00000143520,protein_coding,FLG2
ENSG00000151702,protein_coding,FLI1
ENSG00000177731,protein_coding,FLII
ENSG00000196924,protein_coding,FLNA
ENSG00000136068,protein_coding,FLNB
ENSG00000128591,protein_coding,FLNC
ENSG00000137312,protein_coding,FLOT1
ENSG00000132589,protein_coding,FLOT2
ENSG00000126500,protein_coding,FLRT1
ENSG00000185070,protein_coding,FLRT2
ENSG00000125848,protein_coding,FLRT3
ENSG00000102755,protein_coding,FLT1
ENSG00000122025,protein_coding,FLT3
ENSG00000090554,protein_coding,FLT3LG
ENSG00000037280,protein_coding,FLT4
ENSG00000162769,protein_coding,FLVCR1
ENSG00000119686,protein_coding,FLVCR2
ENSG00000059122,protein_coding,FLYWCH1
ENSG00000162076,protein_coding,FLYWCH2
ENSG00000164898,protein_coding,FMC1
ENSG00000269955,protein_coding,FMC1-LUC7L2
ENSG00000248905,protein_coding,FMN1
ENSG00000155816,protein_coding,FMN2
ENSG00000184922,protein_coding,FMNL1
ENSG00000157827,protein_coding,FMNL2
ENSG00000161791,protein_coding,FMNL3
ENSG00000010932,protein_coding,FMO1
ENSG00000094963,protein_coding,FMO2
ENSG00000007933,protein_coding,FMO3
ENSG00000076258,protein_coding,FMO4
ENSG00000131781,protein_coding,FMO5
ENSG00000122176,protein_coding,FMOD
ENSG00000102081,protein_coding,FMR1
ENSG00000176988,protein_coding,FMR1NB
ENSG00000115414,protein_coding,FN1
ENSG00000167363,protein_coding,FN3K
ENSG00000141560,protein_coding,FN3KRP
ENSG00000187239,protein_coding,FNBP1
ENSG00000137942,protein_coding,FNBP1L
ENSG00000109920,protein_coding,FNBP4
ENSG00000164694,protein_coding,FNDC1
ENSG00000228594,protein_coding,FNDC10
ENSG00000125531,protein_coding,FNDC11
ENSG00000102531,protein_coding,FNDC3A
ENSG00000075420,protein_coding,FNDC3B
ENSG00000115226,protein_coding,FNDC4
ENSG00000160097,protein_coding,FNDC5
ENSG00000143107,protein_coding,FNDC7
ENSG00000073598,protein_coding,FNDC8
ENSG00000172568,protein_coding,FNDC9
ENSG00000217128,protein_coding,FNIP1
ENSG00000052795,protein_coding,FNIP2
ENSG00000168522,protein_coding,FNTA
ENSG00000257365,protein_coding,FNTB
ENSG00000188352,protein_coding,FOCAD
ENSG00000086205,protein_coding,FOLH1
ENSG00000110195,protein_coding,FOLR1
ENSG00000165457,protein_coding,FOLR2
ENSG00000110203,protein_coding,FOLR3
ENSG00000170345,protein_coding,FOS
ENSG00000125740,protein_coding,FOSB
ENSG00000175592,protein_coding,FOSL1
ENSG00000075426,protein_coding,FOSL2
ENSG00000129514,protein_coding,FOXA1
ENSG00000125798,protein_coding,FOXA2
ENSG00000170608,protein_coding,FOXA3
ENSG00000171956,protein_coding,FOXB1
ENSG00000204612,protein_coding,FOXB2
ENSG00000054598,protein_coding,FOXC1
ENSG00000176692,protein_coding,FOXC2
ENSG00000251493,protein_coding,FOXD1
ENSG00000186564,protein_coding,FOXD2
ENSG00000187140,protein_coding,FOXD3
ENSG00000170122,protein_coding,FOXD4
ENSG00000184492,protein_coding,FOXD4L1
ENSG00000187559,protein_coding,FOXD4L3
ENSG00000184659,protein_coding,FOXD4L4
ENSG00000204779,protein_coding,FOXD4L5
ENSG00000273514,protein_coding,FOXD4L6
ENSG00000178919,protein_coding,FOXE1
ENSG00000186790,protein_coding,FOXE3
ENSG00000103241,protein_coding,FOXF1
ENSG00000137273,protein_coding,FOXF2
ENSG00000176165,protein_coding,FOXG1
ENSG00000160973,protein_coding,FOXH1
ENSG00000168269,protein_coding,FOXI1
ENSG00000186766,protein_coding,FOXI2
ENSG00000214336,protein_coding,FOXI3
ENSG00000129654,protein_coding,FOXJ1
ENSG00000065970,protein_coding,FOXJ2
ENSG00000198815,protein_coding,FOXJ3
ENSG00000164916,protein_coding,FOXK1
ENSG00000141568,protein_coding,FOXK2
ENSG00000176678,protein_coding,FOXL1
ENSG00000183770,protein_coding,FOXL2
ENSG00000206262,protein_coding,FOXL2NB
ENSG00000248767,protein_coding,FOXL3
ENSG00000111206,protein_coding,FOXM1
ENSG00000109101,protein_coding,FOXN1
ENSG00000170802,protein_coding,FOXN2
ENSG00000053254,protein_coding,FOXN3
ENSG00000139445,protein_coding,FOXN4
ENSG00000150907,protein_coding,FOXO1
ENSG00000118689,protein_coding,FOXO3
ENSG00000240445,protein_coding,FOXO3B
ENSG00000184481,protein_coding,FOXO4
ENSG00000204060,protein_coding,FOXO6
ENSG00000114861,protein_coding,FOXP1
ENSG00000128573,protein_coding,FOXP2
ENSG00000049768,protein_coding,FOXP3
ENSG00000137166,protein_coding,FOXP4
ENSG00000164379,protein_coding,FOXQ1
ENSG00000176302,protein_coding,FOXR1
ENSG00000189299,protein_coding,FOXR2
ENSG00000110074,protein_coding,FOXRED1
ENSG00000100350,protein_coding,FOXRED2
ENSG00000179772,protein_coding,FOXS1
ENSG00000136877,protein_coding,FPGS
ENSG00000254685,protein_coding,FPGT
ENSG00000259030,protein_coding,FPGT-TNNI3K
ENSG00000171051,protein_coding,FPR1
ENSG00000171049,protein_coding,FPR2
ENSG00000187474,protein_coding,FPR3
ENSG00000148690,protein_coding,FRA10AC1
ENSG00000138759,protein_coding,FRAS1
ENSG00000165879,protein_coding,FRAT1
ENSG00000181274,protein_coding,FRAT2
ENSG00000164946,protein_coding,FREM1
ENSG00000150893,protein_coding,FREM2
ENSG00000183090,protein_coding,FREM3
ENSG00000109536,protein_coding,FRG1
ENSG00000205097,protein_coding,FRG2
ENSG00000225899,protein_coding,FRG2B
ENSG00000172969,protein_coding,FRG2C
ENSG00000111816,protein_coding,FRK
ENSG00000153303,protein_coding,FRMD1
ENSG00000172159,protein_coding,FRMD3
ENSG00000151474,protein_coding,FRMD4A
ENSG00000114541,protein_coding,FRMD4B
ENSG00000171877,protein_coding,FRMD5
ENSG00000139926,protein_coding,FRMD6
ENSG00000165694,protein_coding,FRMD7
ENSG00000126391,protein_coding,FRMD8
ENSG00000070601,protein_coding,FRMPD1
ENSG00000170324,protein_coding,FRMPD2
ENSG00000147234,protein_coding,FRMPD3
ENSG00000169933,protein_coding,FRMPD4
ENSG00000156869,protein_coding,FRRS1
ENSG00000260230,protein_coding,FRRS1L
ENSG00000166225,protein_coding,FRS2
ENSG00000137218,protein_coding,FRS3
ENSG00000073910,protein_coding,FRY
ENSG00000075539,protein_coding,FRYL
ENSG00000162998,protein_coding,FRZB
ENSG00000265817,protein_coding,FSBP
ENSG00000189139,protein_coding,FSCB
ENSG00000075618,protein_coding,FSCN1
ENSG00000186765,protein_coding,FSCN2
ENSG00000106328,protein_coding,FSCN3
ENSG00000105255,protein_coding,FSD1
ENSG00000106701,protein_coding,FSD1L
ENSG00000186628,protein_coding,FSD2
ENSG00000131808,protein_coding,FSHB
ENSG00000170820,protein_coding,FSHR
ENSG00000150667,protein_coding,FSIP1
ENSG00000188738,protein_coding,FSIP2
ENSG00000134363,protein_coding,FST
ENSG00000163430,protein_coding,FSTL1
ENSG00000070404,protein_coding,FSTL3
ENSG00000053108,protein_coding,FSTL4
ENSG00000168843,protein_coding,FSTL5
ENSG00000160282,protein_coding,FTCD
ENSG00000226124,protein_coding,FTCDNL1
ENSG00000167996,protein_coding,FTH1
ENSG00000132446,protein_coding,FTHL17
ENSG00000087086,protein_coding,FTL
ENSG00000181867,protein_coding,FTMT
ENSG00000140718,protein_coding,FTO
ENSG00000068438,protein_coding,FTSJ1
ENSG00000108592,protein_coding,FTSJ3
ENSG00000162613,protein_coding,FUBP1
ENSG00000107164,protein_coding,FUBP3
ENSG00000179163,protein_coding,FUCA1
ENSG00000001036,protein_coding,FUCA2
ENSG00000069509,protein_coding,FUNDC1
ENSG00000165775,protein_coding,FUNDC2
ENSG00000148803,protein_coding,FUOM
ENSG00000140564,protein_coding,FURIN
ENSG00000089280,protein_coding,FUS
ENSG00000174951,protein_coding,FUT1
ENSG00000172728,protein_coding,FUT10
ENSG00000196968,protein_coding,FUT11
ENSG00000176920,protein_coding,FUT2
ENSG00000171124,protein_coding,FUT3
ENSG00000196371,protein_coding,FUT4
ENSG00000130383,protein_coding,FUT5
ENSG00000156413,protein_coding,FUT6
ENSG00000180549,protein_coding,FUT7
ENSG00000033170,protein_coding,FUT8
ENSG00000172461,protein_coding,FUT9
ENSG00000010361,protein_coding,FUZ
ENSG00000165060,protein_coding,FXN
ENSG00000114416,protein_coding,FXR1
ENSG00000129245,protein_coding,FXR2
ENSG00000266964,protein_coding,FXYD1
ENSG00000137731,protein_coding,FXYD2
ENSG00000089356,protein_coding,FXYD3
ENSG00000150201,protein_coding,FXYD4
ENSG00000089327,protein_coding,FXYD5
ENSG00000137726,protein_coding,FXYD6
ENSG00000255245,protein_coding,FXYD6-FXYD2
ENSG00000221946,protein_coding,FXYD7
ENSG00000082074,protein_coding,FYB1
ENSG00000187889,protein_coding,FYB2
ENSG00000163820,protein_coding,FYCO1
ENSG00000010810,protein_coding,FYN
ENSG00000122068,protein_coding,FYTTD1
ENSG00000157240,protein_coding,FZD1
ENSG00000111432,protein_coding,FZD10
ENSG00000180340,protein_coding,FZD2
ENSG00000104290,protein_coding,FZD3
ENSG00000174804,protein_coding,FZD4
ENSG00000163251,protein_coding,FZD5
ENSG00000164930,protein_coding,FZD6
ENSG00000155760,protein_coding,FZD7
ENSG00000177283,protein_coding,FZD8
ENSG00000188763,protein_coding,FZD9
ENSG00000105325,protein_coding,FZR1
ENSG00000123689,protein_coding,G0S2
ENSG00000092140,protein_coding,G2E3
ENSG00000145907,protein_coding,G3BP1
ENSG00000138757,protein_coding,G3BP2
ENSG00000131482,protein_coding,G6PC1
ENSG00000152254,protein_coding,G6PC2
ENSG00000141349,protein_coding,G6PC3
ENSG00000160211,protein_coding,G6PD
ENSG00000171298,protein_coding,GAA
ENSG00000109458,protein_coding,GAB1
ENSG00000033327,protein_coding,GAB2
ENSG00000160219,protein_coding,GAB3
ENSG00000215568,protein_coding,GAB4
ENSG00000170296,protein_coding,GABARAP
ENSG00000139112,protein_coding,GABARAPL1
ENSG00000034713,protein_coding,GABARAPL2
ENSG00000204681,protein_coding,GABBR1
ENSG00000136928,protein_coding,GABBR2
ENSG00000154727,protein_coding,GABPA
ENSG00000104064,protein_coding,GABPB1
ENSG00000143458,protein_coding,GABPB2
ENSG00000022355,protein_coding,GABRA1
ENSG00000151834,protein_coding,GABRA2
ENSG00000011677,protein_coding,GABRA3
ENSG00000109158,protein_coding,GABRA4
ENSG00000186297,protein_coding,GABRA5
ENSG00000145863,protein_coding,GABRA6
ENSG00000163288,protein_coding,GABRB1
ENSG00000145864,protein_coding,GABRB2
ENSG00000166206,protein_coding,GABRB3
ENSG00000187730,protein_coding,GABRD
ENSG00000102287,protein_coding,GABRE
ENSG00000163285,protein_coding,GABRG1
ENSG00000113327,protein_coding,GABRG2
ENSG00000182256,protein_coding,GABRG3
ENSG00000094755,protein_coding,GABRP
ENSG00000268089,protein_coding,GABRQ
ENSG00000146276,protein_coding,GABRR1
ENSG00000111886,protein_coding,GABRR2
ENSG00000183185,protein_coding,GABRR3
ENSG00000128683,protein_coding,GAD1
ENSG00000136750,protein_coding,GAD2
ENSG00000116717,protein_coding,GADD45A
ENSG00000099860,protein_coding,GADD45B
ENSG00000130222,protein_coding,GADD45G
ENSG00000179271,protein_coding,GADD45GIP1
ENSG00000144644,protein_coding,GADL1
ENSG00000205777,protein_coding,GAGE1
ENSG00000215274,protein_coding,GAGE10
ENSG00000275113,protein_coding,GAGE12B
ENSG00000236737,protein_coding,GAGE12B
ENSG00000237671,protein_coding,GAGE12C
ENSG00000227488,protein_coding,GAGE12D
ENSG00000216649,protein_coding,GAGE12E
ENSG00000236362,protein_coding,GAGE12F
ENSG00000215269,protein_coding,GAGE12G
ENSG00000224902,protein_coding,GAGE12H
ENSG00000224659,protein_coding,GAGE12J
ENSG00000274274,protein_coding,GAGE13
ENSG00000189064,protein_coding,GAGE2A
ENSG00000178950,protein_coding,GAK
ENSG00000069482,protein_coding,GAL
ENSG00000128242,protein_coding,GAL3ST1
ENSG00000154252,protein_coding,GAL3ST2
ENSG00000175229,protein_coding,GAL3ST3
ENSG00000197093,protein_coding,GAL3ST4
ENSG00000054983,protein_coding,GALC
ENSG00000117308,protein_coding,GALE
ENSG00000108479,protein_coding,GALK1
ENSG00000156958,protein_coding,GALK2
ENSG00000143891,protein_coding,GALM
ENSG00000141012,protein_coding,GALNS
ENSG00000141429,protein_coding,GALNT1
ENSG00000164574,protein_coding,GALNT10
ENSG00000178234,protein_coding,GALNT11
ENSG00000119514,protein_coding,GALNT12
ENSG00000144278,protein_coding,GALNT13
ENSG00000158089,protein_coding,GALNT14
ENSG00000131386,protein_coding,GALNT15
ENSG00000100626,protein_coding,GALNT16
ENSG00000185274,protein_coding,GALNT17
ENSG00000110328,protein_coding,GALNT18
ENSG00000143641,protein_coding,GALNT2
ENSG00000115339,protein_coding,GALNT3
ENSG00000257594,protein_coding,GALNT4
ENSG00000136542,protein_coding,GALNT5
ENSG00000139629,protein_coding,GALNT6
ENSG00000109586,protein_coding,GALNT7
ENSG00000130035,protein_coding,GALNT8
ENSG00000182870,protein_coding,GALNT9
ENSG00000106648,protein_coding,GALNTL5
ENSG00000174473,protein_coding,GALNTL6
ENSG00000197487,protein_coding,GALP
ENSG00000166573,protein_coding,GALR1
ENSG00000182687,protein_coding,GALR2
ENSG00000128310,protein_coding,GALR3
ENSG00000213930,protein_coding,GALT
ENSG00000130005,protein_coding,GAMT
ENSG00000261609,protein_coding,GAN
ENSG00000089597,protein_coding,GANAB
ENSG00000214013,protein_coding,GANC
ENSG00000172020,protein_coding,GAP43
ENSG00000111640,protein_coding,GAPDH
ENSG00000105679,protein_coding,GAPDHS
ENSG00000175857,protein_coding,GAPT
ENSG00000165219,protein_coding,GAPVD1
ENSG00000109534,protein_coding,GAR1
ENSG00000141441,protein_coding,GAREM1
ENSG00000157833,protein_coding,GAREM2
ENSG00000136895,protein_coding,GARNL3
ENSG00000166398,protein_coding,GARRE1
ENSG00000106105,protein_coding,GARS1
ENSG00000159131,protein_coding,GART
ENSG00000180447,protein_coding,GAS1
ENSG00000148935,protein_coding,GAS2
ENSG00000185340,protein_coding,GAS2L1
ENSG00000270765,protein_coding,GAS2L2
ENSG00000139354,protein_coding,GAS2L3
ENSG00000183087,protein_coding,GAS6
ENSG00000007237,protein_coding,GAS7
ENSG00000141013,protein_coding,GAS8
ENSG00000144649,protein_coding,GASK1A
ENSG00000164125,protein_coding,GASK1B
ENSG00000184502,protein_coding,GAST
ENSG00000102145,protein_coding,GATA1
ENSG00000179348,protein_coding,GATA2
ENSG00000107485,protein_coding,GATA3
ENSG00000136574,protein_coding,GATA4
ENSG00000130700,protein_coding,GATA5
ENSG00000141448,protein_coding,GATA6
ENSG00000157259,protein_coding,GATAD1
ENSG00000167491,protein_coding,GATAD2A
ENSG00000143614,protein_coding,GATAD2B
ENSG00000059691,protein_coding,GATB
ENSG00000257218,protein_coding,GATC
ENSG00000177225,protein_coding,GATD1
ENSG00000160221,protein_coding,GATD3
ENSG00000280071,protein_coding,GATD3B
ENSG00000171766,protein_coding,GATM
ENSG00000177628,protein_coding,GBA
ENSG00000070610,protein_coding,GBA2
ENSG00000114480,protein_coding,GBE1
ENSG00000107862,protein_coding,GBF1
ENSG00000148288,protein_coding,GBGT1
ENSG00000117228,protein_coding,GBP1
ENSG00000162645,protein_coding,GBP2
ENSG00000117226,protein_coding,GBP3
ENSG00000162654,protein_coding,GBP4
ENSG00000154451,protein_coding,GBP5
ENSG00000183347,protein_coding,GBP6
ENSG00000213512,protein_coding,GBP7
ENSG00000164900,protein_coding,GBX1
ENSG00000168505,protein_coding,GBX2
ENSG00000145321,protein_coding,GC
ENSG00000115271,protein_coding,GCA
ENSG00000100116,protein_coding,GCAT
ENSG00000179562,protein_coding,GCC1
ENSG00000135968,protein_coding,GCC2
ENSG00000105607,protein_coding,GCDH
ENSG00000005436,protein_coding,GCFC2
ENSG00000115263,protein_coding,GCG
ENSG00000215644,protein_coding,GCGR
ENSG00000131979,protein_coding,GCH1
ENSG00000137880,protein_coding,GCHFR
ENSG00000106633,protein_coding,GCK
ENSG00000084734,protein_coding,GCKR
ENSG00000001084,protein_coding,GCLC
ENSG00000023909,protein_coding,GCLM
ENSG00000137270,protein_coding,GCM1
